state_abbr,data_year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",Population,Aggravated Assault_rate,All Other Offenses (Except Traffic)_rate,Arson_rate,Burglary_rate,Curfew and Loitering Law Violations_rate,Disorderly Conduct_rate,Driving Under the Influence_rate,Drug Abuse Violations - Grand Total_rate,Drunkenness_rate,Embezzlement_rate,Forgery and Counterfeiting_rate,Fraud_rate,Gambling - Total_rate,Human Trafficking - Commercial Sex Acts_rate,Human Trafficking - Involuntary Servitude_rate,Larceny - Theft_rate,Liquor Laws_rate,Manslaughter by Negligence_rate,Motor Vehicle Theft_rate,Murder and Nonnegligent Manslaughter_rate,Offenses Against the Family and Children_rate,Prostitution and Commercialized Vice_rate,Rape_rate,Robbery_rate,Simple Assault_rate,"Stolen Property: Buying, Receiving, Possessing_rate",Suspicion_rate,Vagrancy_rate,Vandalism_rate,"Weapons: Carrying, Possessing, Etc._rate","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)_rate"
UT,2014,1513,40878,88,1144,918,3670,8134,14653,4259,31,754,1158,0,0,0,18088,6093,4,424,44,1318,193,243,438,9951,1017,3,78,3036,1102,821,2938327,51.49188637,1391.199822,2.99490152,38.93371977,31.24226813,124.9010066,276.8241928,498.6851361,144.946427,1.055022127,25.66086076,39.41018137,0,0,0,615.5883943,207.3628973,0.136131887,14.42998005,1.49745076,44.85545686,6.568363562,8.270012153,14.90644166,338.6621026,34.61153234,0.102098915,2.654571802,103.3241025,37.50433495,27.94106987
UT,2015,1751,40645,70,1185,821,3565,9128,15443,3341,35,737,1095,1,0,0,17980,4701,14,463,34,1456,195,252,443,10178,1098,98,43,2932,1164,816,2983626,58.6869802,1362.268595,2.346138558,39.71677415,27.51685365,119.4854851,305.9364679,517.5916821,111.9778417,1.173069279,24.70148738,36.70031029,0.033516265,0,0,602.6224466,157.5599623,0.469227712,15.51803075,1.139553014,48.799682,6.535671696,8.446098807,14.84770544,341.1285463,36.80085909,3.284593981,1.4411994,98.2696893,39.01293259,27.34927233
UT,2016,1667,37931,80,1062,531,3186,9200,16415,3154,21,726,978,5,0,0,15694,4357,4,495,50,1449,195,285,415,9663,1084,12,40,2881,946,701,3044241,54.75913372,1245.992022,2.627912836,34.8855429,17.44277145,104.6566287,302.2099761,539.2148651,103.6054636,0.689827119,23.84830899,32.12623442,0.164244552,0,0,515.5308006,143.1227028,0.131395642,16.26021067,1.642445523,47.59807124,6.405537538,9.361939479,13.63229784,317.4190217,35.60821893,0.394186925,1.313956418,94.63771101,31.07506929,23.02708623
UT,2017,1754,41019,69,1040,462,2643,8593,19719,3047,32,842,1053,4,1,0,14831,4237,2,549,60,1581,376,264,448,8946,1306,12,43,2806,963,745,3103540,56.51610741,1321.68427,2.223267623,33.5101207,14.8862267,85.16081636,276.8773723,635.3712213,98.1782094,1.031080637,27.13030926,33.92899721,0.12888508,0.03222127,0,477.873654,136.5215206,0.06444254,17.68947718,1.933276194,50.94182772,12.11519748,8.506415255,14.43512892,288.2514806,42.0809785,0.386655239,1.385514606,90.41288335,31.02908292,24.00484608
UT,2018,1762,39220,62,954,323,2408,7565,20423,2983,38,749,1071,2,1,0,13714,4011,8,554,40,1562,388,328,438,8780,1049,8,89,3022,953,747,3155153,55.84515236,1243.0459,1.965039413,30.23625162,10.23722146,76.31959528,239.7665026,647.2903216,94.54375113,1.204378995,23.73894388,33.94447116,0.063388368,0.031694184,0,434.6540405,127.1253724,0.253553473,17.55857798,1.267767363,49.50631554,12.29734343,10.39569238,13.88205263,278.2749363,33.24719911,0.253553473,2.820782384,95.77982431,30.20455743,23.67555551
UT,2019,1967,35071,89,914,239,2539,8442,17465,3086,48,664,923,3,38,0,13241,3677,7,418,61,1809,211,364,360,9035,1001,12,54,3046,971,772,3203383,61.40383463,1094.811329,2.778312802,28.53233597,7.460862469,79.25995736,263.5338953,545.2048662,96.33565515,1.498415893,20.72808653,28.81328895,0.093650993,1.186245916,0,413.3442676,114.7849008,0.218518984,13.04870507,1.904236865,56.47154898,6.586786532,11.36298719,11.2381192,282.0455749,31.24821478,0.374603973,1.68571788,95.08697524,30.31170484,24.09952229
UT,2020,2086,27291,76,918,282,2167,8849,13468,1748,36,531,776,1,25,1,11000,2917,18,480,63,1879,71,326,363,8439,1226,1,36,3011,904,543,3283982,63.52044561,831.0337876,2.314263598,27.9538682,8.587135983,65.98696339,269.459455,410.1118703,53.22806276,1.096230126,16.16939435,23.62984937,0.030450837,0.76127092,0.030450837,334.959205,88.825091,0.548115063,14.61640167,1.91840272,57.21712238,2.162009414,9.926972803,11.05365377,256.9746119,37.33272594,0.030450837,1.096230126,91.68746966,27.52755648,16.53480439
UT,2021,2168,29690,97,841,288,2259,8821,14930,0,25,472,764,0,12,0,10115,2656,6,432,60,1625,56,391,347,9407,1044,0,13,3243,930,490,3339284,64.9240975,889.1127559,2.904814325,25.18503967,8.624603358,67.64923259,264.1584244,447.1018338,0,0.748663486,14.13476661,22.87915613,0,0.359358473,0,302.9092464,79.53800875,0.179679237,12.93690504,1.796792366,48.66312659,1.677006209,11.70909692,10.39144918,281.7070965,31.26418717,0,0.389305013,97.1166274,27.85028168,14.67380432
UT,2022,2191,31702,88,844,216,1903,8879,14754,0,18,398,807,2,1,0,10945,3171,12,412,68,2193,34,375,355,9658,892,0,14,3205,1069,461,3381236,64.79878956,937.5861371,2.602598576,24.96128635,6.388196506,56.28119421,262.5962814,436.3493113,0,0.532349709,11.77084356,23.86701194,0.059149968,0.029574984,0,323.6981979,93.7822737,0.354899806,12.18489333,2.0110989,64.85793952,1.00554945,11.09061893,10.49911926,285.6351938,26.38088557,0,0.414049774,94.78782315,31.61565771,13.63406754
VT,2014,416,4026,15,223,0,711,2404,713,1,48,39,225,0,0,0,1291,112,0,32,12,207,14,43,26,1363,114,0,0,280,20,34,625693,66.48628001,643.4465465,2.397341827,35.64048183,0,113.6340026,384.2139835,113.9536482,0.159822788,7.671493848,6.233088751,35.96012741,0,0,0,206.3312199,17.90015231,0,5.114329232,1.917873462,33.08331722,2.237519039,6.872379905,4.155392501,217.8384607,18.21979789,0,0,44.75038078,3.19645577,5.433974809
VT,2015,444,4106,10,216,0,783,2303,713,1,65,39,215,0,0,0,1356,125,0,35,7,179,4,46,42,1346,103,0,0,310,20,27,625810,70.94805133,656.1096819,1.597929084,34.51526821,0,125.1178473,368.003068,113.9323437,0.159792908,10.38653905,6.231923427,34.3554753,0,0,0,216.6791838,19.97411355,0,5.592751794,1.118550359,28.6029306,0.639171634,7.350473786,6.711302152,215.0812547,16.45866956,0,0,49.5358016,3.195858168,4.314408527
VT,2016,428,4323,12,247,0,821,2365,859,1,71,36,194,0,0,0,1340,106,0,29,5,189,10,54,34,1314,114,0,0,321,24,36,624366,68.54953665,692.3823527,1.921949626,39.5601298,0,131.4933869,378.7842387,137.5795607,0.160162469,11.37153529,5.765848877,31.07151895,0,0,0,214.6177082,16.97722169,0,4.644711595,0.800812344,30.2707066,1.601624688,8.648773316,5.445523939,210.453484,18.25852144,0,0,51.41215249,3.843899251,5.765848877
VT,2017,570,5030,18,291,0,875,2694,1203,0,51,64,277,0,0,0,1409,130,3,33,13,195,4,79,40,1438,103,0,0,393,31,45,625132,91.18074263,804.6300621,2.879391872,46.5501686,0,139.9704382,430.9489836,192.4393568,0,8.158276972,10.23783777,44.31064159,0,0,0,225.3923971,20.79560797,0.479898645,5.278885099,2.079560797,31.19341195,0.639864861,12.637331,6.398648605,230.0314174,16.47652016,0,0,62.86672255,4.958952669,7.198479681
VT,2018,537,5058,20,220,0,856,2634,887,0,58,58,323,0,1,0,1350,87,2,56,13,205,1,89,40,1507,95,0,0,322,38,42,624802,85.94722808,809.5364612,3.201014081,35.21115489,0,137.0034027,421.5735545,141.9649745,0,9.282940836,9.282940836,51.69637741,0,0.160050704,0,216.0684505,13.92441125,0.320101408,8.962839428,2.080659153,32.81039433,0.160050704,14.24451266,6.402028163,241.196411,15.20481689,0,0,51.53632671,6.081926754,6.722129571
VT,2019,686,5262,14,252,0,933,2698,917,0,58,50,316,0,1,0,1620,63,10,75,10,221,3,95,53,1691,96,0,0,429,40,35,624046,109.9277938,843.2070713,2.243424363,40.38163853,0,149.5082093,432.3399237,146.9442958,0,9.294186646,8.012229868,50.63729276,0,0.160244597,0,259.5962477,10.09540963,1.602445974,12.0183448,1.602445974,35.41405602,0.480733792,15.22323675,8.49296366,270.9736141,15.38348135,0,0,68.74493226,6.409783894,5.608560907
VT,2020,642,3764,29,204,0,641,1954,757,0,37,41,183,0,0,0,1011,52,3,63,11,211,1,72,38,1480,80,0,0,350,22,35,642936,99.85441786,585.4392972,4.510557816,31.72944119,0,99.69888138,303.9182749,117.7411126,0,5.754849627,6.376995533,28.46317518,0,0,0,157.2473777,8.087896774,0.466609429,9.798798014,1.710901241,32.81819652,0.155536476,11.1986263,5.910386104,230.1939851,12.44291811,0,0,54.43776675,3.421802481,5.443776675
VT,2021,704,2676,25,195,0,466,1459,781,0,36,35,146,0,0,0,940,36,3,83,9,163,5,80,35,1464,83,0,0,502,29,28,647093,108.7942537,413.5417938,3.863432304,30.13477197,0,72.01437815,225.4699093,120.6936252,0,5.563342518,5.408805226,22.56244466,0,0,0,145.2650546,5.563342518,0.463611876,12.82659525,1.390835629,25.18957862,0.772686461,12.36298337,5.408805226,226.2425957,12.82659525,0,0,77.57772067,4.481581473,4.327044181
VT,2022,728,4066,15,210,0,427,2254,704,0,36,52,172,0,0,0,1347,46,6,103,11,15,1,90,56,1541,85,0,0,354,29,40,647110,112.5001932,628.3321228,2.317998486,32.4519788,0,65.98569022,348.3179058,108.7913956,0,5.563196365,8.035728083,26.57971597,0,0,0,208.156264,7.108528689,0.927199394,15.91692293,1.699865556,2.317998486,0.154533232,13.90799091,8.653861013,238.1357111,13.13532475,0,0,54.70476426,4.481463739,6.181329295
VA,2014,4655,104633,216,3534,1131,4196,24101,37047,26439,1630,1908,5873,53,0,0,31247,7726,17,826,280,2304,932,494,1600,34634,890,0,223,4019,3288,859,8315430,55.98026801,1258.29933,2.597580642,42.49930551,13.60122086,50.46040914,289.8346808,445.5211577,317.9510861,19.60211318,22.94529567,70.62773663,0.637369324,0,0,375.7713071,92.91161131,0.204439217,9.933340789,3.367234166,27.70752685,11.20807944,5.940763136,19.24133809,416.5028146,10.70299431,0,2.681761496,48.33183612,39.54094978,10.33019339
VA,2015,4644,100267,189,3213,987,3293,22176,36162,23033,1489,1865,5479,25,0,0,31052,5713,19,871,307,2051,1016,496,1551,34188,864,0,222,4114,3478,709,8367303,55.50175487,1198.319219,2.258792349,38.39946994,11.7959156,39.35557252,265.0316356,432.1822695,275.2738845,17.7954593,22.28914144,65.48107556,0.298782057,0,0,371.1112171,68.27767561,0.227074363,10.40956686,3.669043657,24.51207994,12.14250279,5.927836006,18.5364388,408.5904383,10.32590788,0,2.653184664,49.16757526,41.56655974,8.47345913
VA,2016,4932,93797,153,3071,768,2999,20341,39105,20358,1430,1966,5343,20,0,0,27097,5310,16,1034,368,1822,909,496,1790,33037,948,0,157,4239,3655,718,8417651,58.59116754,1114.289485,1.817609212,36.48286202,9.123685456,35.62751651,241.6469868,464.5595309,241.8489434,16.98811224,23.35568438,63.47376483,0.237595975,0,0,321.9069073,63.08173147,0.19007678,12.28371193,4.371765948,21.64499336,10.79873708,5.89238019,21.2648398,392.472912,11.26204923,0,1.865128407,50.35846699,43.42066451,8.529695517
VA,2017,4749,95746,201,2809,769,3076,20920,44562,20444,1444,1781,5156,22,0,0,24569,5147,14,1104,325,1776,633,439,1647,31771,1057,0,184,3930,4242,624,8471011,56.06178531,1130.27831,2.372798241,33.16015054,9.078019141,36.31207656,246.9598965,526.0529115,241.3407325,17.04637144,21.02464511,60.86640662,0.25970926,0,0,290.0362188,60.76016192,0.165269529,13.03268288,3.836614071,20.96562028,7.472543714,5.182380238,19.44277962,375.0555866,12.47784946,0,2.172113813,46.39351785,50.07666735,7.366299017
VA,2018,4718,96361,201,2367,623,2934,21481,46689,19967,1291,1578,4972,11,0,0,23690,4596,34,1215,348,1612,396,522,1420,30956,1102,0,57,3593,4142,573,8510920,55.43466511,1132.204274,2.361671829,27.81132944,7.320007708,34.47335893,252.3933958,548.5775921,234.6044846,15.16874791,18.5408863,58.41906633,0.129245722,0,0,278.3482867,54.00121256,0.399486777,14.27577747,4.088864659,18.94037307,4.652845991,6.133296988,16.68444774,363.7209608,12.94807142,0,0.669727832,42.21635264,48.66688913,6.732527153
VA,2019,4811,97585,168,2127,529,2858,21114,44343,20005,1172,1503,4909,102,8,0,23834,4458,27,1039,302,1439,515,543,1348,30066,947,0,35,3252,4221,588,8556642,56.22532765,1140.459073,1.963387039,24.85788233,6.182331807,33.40095332,246.7556782,518.2289968,233.7949864,13.69696196,17.5653019,57.37063675,1.192056417,0.093494621,0,278.5438493,52.0998775,0.315544346,12.14261389,3.529421939,16.81734494,6.018716221,6.345947394,15.75384362,351.376159,11.06742575,0,0.409038966,38.0055634,49.33009935,6.871854636
VA,2020,5014,74091,148,1830,390,2015,17042,28148,12899,814,1045,3805,10,8,1,18194,1612,39,1095,345,1073,265,471,1061,27560,828,0,64,3323,4667,497,8637193,58.05126735,857.8134123,1.713519659,21.18743902,4.515355857,23.32933859,197.3094731,325.8929145,149.3425005,9.424358122,12.09883813,44.05366419,0.115778355,0.092622684,0.011577836,210.6471396,18.66347088,0.451535586,12.67772991,3.994353258,12.42301752,3.068126416,5.453160535,12.2840835,319.0851472,9.586447819,0,0.740981474,38.47314747,54.03375842,5.754184259
VA,2021,4957,85037,167,1637,244,2409,16907,15142,0,642,837,3853,12,11,0,15143,1158,55,1046,387,1124,253,503,977,27754,752,0,8,3251,4544,575,8657348,57.25771911,982.2523017,1.928997194,18.90879285,2.818415062,27.8260733,195.2907519,174.9034462,0,7.41566586,9.668087733,44.50554604,0.138610577,0.127059695,0,174.9149971,13.37592066,0.635298477,12.08222195,4.470191102,12.9831907,2.922372995,5.810093345,11.28521113,320.5831624,8.686262814,0,0.092407051,37.55191544,52.48720509,6.641756806
VA,2022,5074,84921,155,1720,178,5552,17328,13398,0,680,1020,4371,12,26,0,17600,1679,49,1172,341,1042,222,483,1170,28006,885,0,17,3162,5076,572,8679099,58.46228969,978.4540999,1.785899665,19.81772532,2.050904132,63.96977382,199.6520607,154.3708627,0,7.834914661,11.75237199,50.36237056,0.1382632,0.299570266,0,202.7860265,19.34532605,0.564574733,13.50370586,3.928979264,12.00585452,2.557869198,5.565093796,13.48066199,322.6832647,10.19691099,0,0.195872867,36.43235317,58.48533356,6.590545862
WA,2014,5252,55000,211,5029,12,3304,27004,11016,12,66,1019,1000,0,0,0,29608,3970,11,1261,141,500,547,490,1874,26446,3465,0,146,5154,1750,680,7057531,74.4169597,779.3093647,2.989714108,71.25721446,0.170031134,46.81523893,382.6267288,156.0885811,0.170031134,0.935171238,14.43847714,14.16926118,0,0,0,419.5234849,56.25196687,0.155861873,17.86743834,1.997865826,7.084630588,7.750585864,6.942937976,26.55319544,374.7202811,49.09648998,0,2.068712132,73.0283721,24.79620706,9.6350976
WA,2015,5411,65998,197,4945,6,3151,24849,11163,102,58,865,960,4,0,0,27644,3449,5,1444,159,464,434,514,1839,26679,3188,544,112,5306,1813,640,7167287,75.49579081,920.8226209,2.748599296,68.99402801,0.083713684,43.96363645,346.7002228,155.7493093,1.42313263,0.80923228,12.0687228,13.39418946,0.055809123,0,0,385.6968474,48.1214161,0.069761403,20.14709331,2.218412629,6.47385824,6.055289819,7.171472274,25.65824419,372.2328965,44.47987084,7.590040695,1.562655437,74.03080133,25.29548489,8.929459641
WA,2016,5815,62192,168,5132,3,2626,23504,11427,46,64,903,1040,0,0,0,24729,2648,9,1618,119,337,530,508,1726,25802,3567,154,107,5349,1797,657,7299961,79.65795982,851.949757,2.301382158,70.30174545,0.04109611,35.97279492,321.9743229,156.5350829,0.630140353,0.876717013,12.3699291,14.24665145,0,0,0,338.7552344,36.2741664,0.12328833,22.16450197,1.630145695,4.616463019,7.260312761,6.958941287,23.64396193,353.4539431,48.86327475,2.109600312,1.465761255,73.27436407,24.61656987,9.000048082
WA,2017,5942,58965,172,4778,0,2502,25697,12060,114,53,887,1075,1,3,1,21548,2293,8,1638,156,424,613,539,1911,25565,3525,27,131,5266,1807,527,7427951,79.99514267,793.8259151,2.315578011,64.32460311,0,33.68358246,345.9500473,162.359714,1.534743565,0.713521131,11.94138195,14.47236257,0.013462663,0.040387989,0.013462663,290.0934592,30.86988592,0.107701303,22.05184175,2.100175405,5.70816905,8.252612329,7.256375278,25.72714871,344.1729758,47.45588656,0.363491897,1.763608834,70.89438258,24.32703177,7.094823323
WA,2018,6402,62978,189,4612,14,2662,28672,11897,88,62,755,1294,7,16,3,21005,1856,11,1647,162,306,219,590,1888,26627,3555,7,137,5072,1943,549,7526793,85.05614543,836.7175768,2.511029598,61.27443654,0.186002192,35.3669883,380.9324901,158.062006,1.169156638,0.823723995,10.03083252,17.19191693,0.093001096,0.212573934,0.039857613,279.069718,24.65857637,0.14614458,21.88182935,2.152311084,4.065476492,2.909605725,7.838663824,25.08372424,353.7628841,47.23127101,0.093001096,1.820164312,67.38593714,25.81444714,7.293943118
WA,2019,6211,60861,186,4127,6,2697,26855,12133,90,38,743,1303,3,31,23,20453,1650,8,1296,138,336,400,597,1897,26946,3178,10,173,4835,1983,542,7614024,81.57316026,799.3276617,2.4428607,54.20261349,0.078801958,35.42148015,352.7044307,159.3506929,1.182029371,0.499079068,9.758309141,17.11315856,0.039400979,0.40714345,0.302074173,268.6227414,21.67053847,0.105069277,17.02122294,1.812445036,4.412909652,5.253463871,7.840794828,24.91455241,353.8995937,41.73877046,0.131336597,2.272123124,63.50124455,26.04404714,7.118443546
WA,2020,6103,45759,242,4663,8,1933,22380,8145,68,23,483,944,1,15,1,16298,1109,24,1415,199,246,210,542,1738,24126,3128,18,169,5018,1724,499,7724566,79.00767499,592.3827954,3.132862092,60.36585097,0.103565689,25.0240596,289.725015,105.4428171,0.880308356,0.297751356,6.252778473,12.2207513,0.012945711,0.194185667,0.012945711,210.9891999,14.35679364,0.310697067,18.31818124,2.576196514,3.184644937,2.718599336,7.01657543,22.49964593,312.3282266,40.4941844,0.2330228,2.18782518,64.96157842,22.31840598,6.459909851
WA,2021,6058,37848,267,4420,3,1572,21003,2049,0,17,308,686,3,22,0,12458,528,16,1187,178,167,136,518,1489,23044,2979,0,148,4659,1591,433,7741433,78.25424569,488.9017318,3.448973853,57.09537239,0.038752515,20.30631796,271.3063589,26.46796788,0,0.219597586,3.978591561,8.861408476,0.038752515,0.284185111,0,160.9262781,6.820442675,0.206680081,15.33307851,2.299315902,2.157223346,1.756780689,6.691267624,19.23416504,297.6709868,38.48124759,0,1.91179075,60.18265611,20.55175056,5.593279694
WA,2022,6473,38636,260,4529,0,2008,22179,1365,0,27,315,682,5,17,0,15362,564,32,1380,206,181,101,561,1742,23614,4317,0,277,4888,1825,351,7784477,83.15266395,496.3210759,3.339980322,58.179888,0,25.79492495,284.9131676,17.53489669,0,0.34684411,4.046514621,8.761025307,0.064230391,0.218383329,0,197.3414527,7.245188084,0.411074501,17.72758786,2.646292102,2.325140148,1.297453894,7.206649849,22.37786816,303.3472897,55.45651943,0,3.558363651,62.79163006,23.44409265,4.508973435
WV,2014,1737,13978,28,825,5,746,5269,6428,1451,164,330,625,8,0,0,6802,1316,1,224,60,87,82,99,169,5564,330,0,31,721,349,140,1850569,93.86302267,755.3352509,1.513048149,44.58088296,0.270187169,40.31192568,284.7232392,347.3526251,78.40831658,8.862139158,17.83235318,33.77339618,0.432299471,0,0,367.5626253,71.113263,0.054037434,12.10438519,3.242246034,4.701256749,4.431069579,5.349705955,9.132326328,300.6642822,17.83235318,0,1.675160451,38.96098984,18.85906443,7.565240745
WV,2015,1780,14127,46,863,16,793,5487,7005,1187,170,362,692,2,0,0,6786,1074,0,241,45,132,66,95,174,5815,405,0,27,868,488,135,1843332,96.56426515,766.3839178,2.495481009,46.81739372,0.867993395,43.01992262,297.6674848,380.0183581,64.39425996,9.222429817,19.63835055,37.54071432,0.108499174,0,0,368.1376985,58.26405661,0,13.07415051,2.441231422,7.160945505,3.580472753,5.15371078,9.439428166,315.4613493,21.9710828,0,1.464738853,47.08864166,26.47379853,7.323694267
WV,2016,1888,14922,43,938,10,750,5451,7169,776,113,385,628,3,0,0,6002,747,1,284,51,164,98,110,190,5586,422,0,31,703,525,117,1832435,103.032304,814.3262926,2.346604382,51.18871884,0.545721949,40.92914619,297.4730345,391.2280654,42.34802326,6.166658026,21.01029504,34.27133841,0.163716585,0,0,327.5423139,40.76542961,0.054572195,15.49850336,2.783181941,8.949839967,5.348075102,6.002941441,10.36871703,304.8402808,23.02946626,0,1.691738043,38.36425303,28.65040233,6.384946806
WV,2017,1813,13888,41,845,9,853,5029,8213,989,96,296,500,0,0,0,4656,947,1,306,53,171,121,88,140,4963,492,0,28,699,439,75,1818683,99.68752113,763.6295055,2.254378581,46.4621927,0.494863591,46.90207144,276.5187776,451.5905191,54.38001015,5.278544969,16.27551365,27.49242171,0,0,0,256.009431,52.07064673,0.054984843,16.82536209,2.914196702,9.402408226,6.653166055,4.838666222,7.69787808,272.8897779,27.05254297,0,1.539575616,38.43440556,24.13834626,4.123863257
WV,2018,1388,12131,29,605,9,919,4236,7517,867,61,264,320,3,0,0,4091,651,0,235,44,138,77,69,78,3681,400,0,24,614,431,79,1805953,76.85692817,671.7229075,1.605800372,33.50031811,0.49835184,50.88726008,234.5575992,416.234531,48.00789389,3.377718025,14.61832063,17.71917652,0.16611728,0,0,226.5285974,36.04744974,0,13.01252026,2.436386772,7.641394876,4.263676851,3.820697438,4.319049278,203.8259024,22.14897065,0,1.328938239,33.99866995,23.86551588,4.374421704
WV,2019,1328,10707,32,553,6,760,3621,7043,820,47,209,294,1,11,0,3902,479,1,228,53,168,40,69,77,3874,339,0,17,488,426,45,1795263,73.97244861,596.4028669,1.782468641,30.8032862,0.33421287,42.33363023,201.6974672,392.3102075,45.67575893,2.618000817,11.64174831,16.37643064,0.055702145,0.612723595,0,217.3497699,26.68132747,0.055702145,12.70008907,2.952213687,9.357960366,2.228085801,3.843448007,4.289065168,215.7901099,18.88302717,0,0.946936466,27.18264678,23.72911378,2.506596527
WV,2020,1281,9695,43,644,3,565,2994,6976,312,21,184,243,0,14,0,3312,326,9,232,69,142,17,109,97,4086,331,0,9,514,532,56,1791562,71.50185146,541.1478922,2.400140213,35.94628598,0.167451643,31.53672605,167.1167395,389.3808866,17.41497085,1.172161499,10.27036742,13.56358306,0,0.781441,0,184.8666136,18.19641185,0.502354928,12.94959371,3.851387783,7.926044424,0.948892642,6.084076353,5.414269782,228.0691374,18.47549792,0,0.502354928,28.69004813,29.69475798,3.125763998
